,customerID,products
52991,10308,95
52992,10308,60
52993,10308,132
52994,10308,132
52995,10308,132
52996,10308,45
52997,71,1
52998,71,1
52999,71,115
53000,71,115
53001,71,14
53002,71,14
53003,72,0
53004,72,0
53005,72,0
53006,13508,282
53007,13508,282
53008,13508,32
53009,13508,32
53010,13508,32
53011,13508,161
53012,13508,161
53013,6499,0
53014,6499,0
53015,6499,0
53016,7318,47
53017,6229,96
53018,6230,283
53019,6230,22
53020,10328,146
53021,8281,1
53022,8281,1
53023,90,2
53024,90,2
53025,6236,73
53026,6236,73
53027,6236,73
53028,10333,1
53029,10333,173
53030,10333,173
53031,10333,238
53032,10344,86
53033,10344,0
53034,10344,0
53035,10344,0
53036,10344,39
53037,10344,39
53038,4202,7
53039,4202,7
53040,4202,50
53041,4202,182
53042,2155,255
53043,2155,1
53044,2155,1
53045,1162,18
53046,1162,18
53047,1119,22
53048,1119,22
53049,1119,22
53050,13645,1
53051,13645,1
53052,4597,77
53053,4597,1
53054,4597,1
53055,4597,288
53056,4597,288
53057,4597,288
53058,4597,112
53059,4597,112
53060,128,214
53061,128,214
53062,13334,1
53063,13334,1
53064,13334,257
53065,13507,1
53066,13507,1
53067,6650,2
53068,7191,42
53069,7191,42
53070,7191,42
53071,7191,255
53072,7191,255
53073,10384,54
53074,10384,52
53075,4188,282
53076,157,2
53077,157,2
53078,157,30
53079,7302,207
53080,7302,207
53081,7302,207
53082,7302,100
53083,7302,232
53084,7302,1
53085,7302,1
53086,7302,265
53087,7302,98
53088,2213,1
53089,2213,1
53090,2220,91
53091,2220,91
53092,2220,106
53093,2222,12
53094,2222,12
53095,2222,89
53096,6319,1
53097,6319,1
53098,178,54
53099,178,54
53100,178,73
53101,178,61
53102,6323,140
53103,6323,140
53104,6323,39
53105,6323,157
53106,30,241
53107,6326,89
53108,6326,1
53109,6326,1
53110,6326,193
53111,12472,1
53112,12472,1
53113,12474,1
53114,12474,1
53115,188,18
53116,2238,276
53117,2238,95
53118,2238,66
53119,2238,12
53120,2238,276
53121,2238,276
53122,2238,168
53123,2238,215
53124,2238,149
53125,2238,168
53126,6335,16
53127,6335,0
53128,6335,0
53129,2080,97
53130,2080,234
53131,2080,12
53132,2080,12
53133,2080,12
53134,2080,21
53135,12482,1
53136,12482,1
53137,2245,146
53138,2245,288
53139,2246,4
53140,2246,4
53141,2246,99
53142,2246,265
53143,13468,66
53144,13468,12
53145,10304,1
53146,10304,1
53147,204,237
53148,204,77
53149,12493,1
53150,12493,1
53151,4939,161
53152,6349,0
53153,6349,0
53154,6349,0
53155,10451,250
53156,10451,22
53157,10451,22
53158,10451,30
53159,10451,2
53160,10451,231
53161,10451,231
53162,10451,56
53163,10451,283
53164,6358,1
53165,6358,1
53166,956,98
53167,956,98
53168,719,236
53169,719,18
53170,719,18
53171,6367,79
53172,6367,47
53173,6367,48
53174,6367,36
53175,6367,36
53176,1825,1
53177,1825,1
53178,4324,56
53179,4324,26
53180,4324,58
53181,4324,101
53182,4324,1
53183,4324,2
53184,4324,50
53185,13350,67
53186,13350,67
53187,231,288
53188,231,288
53189,3452,1
53190,3452,1
53191,4330,42
53192,4330,42
53193,6630,0
53194,6630,0
53195,6630,0
53196,6389,1
53197,6389,1
53198,6389,0
53199,6389,0
53200,6389,0
53201,3145,88
53202,1031,141
53203,250,32
53204,250,32
53205,250,32
53206,250,113
53207,8448,60
53208,10499,237
53209,10499,50
53210,10499,101
53211,10499,22
53212,10499,22
53213,10499,22
53214,10499,28
53215,10499,28
53216,10499,28
53217,2310,1
53218,2310,1
53219,8455,30
53220,8455,1
53221,8455,1
53222,8455,95
53223,2312,156
53224,4823,79
53225,4823,8
53226,4823,8
53227,4823,61
53228,4823,38
53229,4823,38
53230,268,0
53231,268,0
53232,268,0
53233,11309,4
53234,11309,4
53235,11309,1
53236,11309,1
53237,11309,101
53238,4368,6
53239,4368,6
53240,4368,6
53241,970,7
53242,970,95
53243,970,86
53244,8467,0
53245,8467,0
53246,8467,0
53247,4374,96
53248,4374,89
53249,4374,22
53250,4375,1
53251,4375,17
53252,4375,17
53253,7215,30
53254,7215,30
53255,7215,61
53256,7215,61
53257,7215,39
53258,284,45
53259,284,45
53260,284,9
53261,284,9
53262,284,9
53263,2336,7
53264,2336,121
53265,2336,219
53266,2336,2
53267,289,0
53268,289,0
53269,289,0
53270,6438,1
53271,6438,1
53272,6438,0
53273,6438,0
53274,6438,0
53275,296,93
53276,296,93
53277,296,60
53278,1851,0
53279,1851,0
53280,1851,0
53281,4146,192
53282,6449,101
53283,6449,61
53284,1075,84
53285,1075,219
53286,1075,17
53287,1075,77
53288,8503,179
53289,8503,179
53290,8503,24
53291,8503,24
53292,313,4
53293,313,0
53294,313,0
53295,313,0
53296,313,225
53297,313,105
53298,313,275
53299,313,1
53300,313,1
53301,313,12
53302,2362,96
53303,2362,174
53304,2362,244
53305,2362,1
53306,2362,1
53307,319,56
53308,321,24
53309,321,39
53310,321,299
53311,321,1
53312,10568,12
53313,10568,12
53314,10568,276
53315,10568,276
53316,10568,115
53317,10568,295
53318,10568,1
53319,10568,1
53320,4121,61
53321,4121,61
53322,12618,1
53323,12618,1
53324,13367,1
53325,13367,1
53326,4428,199
53327,4428,238
53328,4428,1
53329,4428,1
53330,4428,112
53331,4428,61
53332,4428,100
53333,4428,50
53334,4921,146
53335,13368,98
53336,13368,4
53337,2389,7
53338,343,2
53339,343,7
53340,343,174
53341,343,93
53342,343,137
53343,343,205
53344,8536,78
53345,8536,98
53346,8536,9
53347,8536,9
53348,353,63
53349,353,63
53350,13371,0
53351,13371,0
53352,13371,0
53353,356,233
53354,356,204
53355,356,204
53356,356,207
53357,356,207
53358,356,207
53359,356,191
53360,2405,32
53361,2405,32
53362,2405,32
53363,2405,232
53364,361,131
53365,361,9
53366,361,9
53367,361,9
53368,361,95
53369,362,114
53370,362,114
53371,362,9
53372,362,217
53373,1107,174
53374,1107,80
53375,6510,237
53376,13373,28
53377,13373,144
53378,13515,0
53379,13515,0
53380,13515,0
53381,2793,69
53382,6528,22
53383,6528,22
53384,6528,22
53385,6528,95
53386,8256,14
53387,8256,61
53388,8256,67
53389,8256,299
53390,4991,15
53391,4991,189
53392,4991,189
53393,4991,189
53394,4991,95
53395,4991,232
53396,4991,186
53397,4991,186
53398,2877,140
53399,2877,2
53400,2877,299
53401,2877,299
53402,4489,100
53403,4489,146
53404,4489,112
53405,4489,299
53406,4326,188
53407,13243,40
53408,10639,20
53409,10639,131
53410,10639,243
53411,8593,205
53412,12691,89
53413,12691,162
53414,6551,241
53415,6551,241
53416,13107,113
53417,13107,113
53418,13107,295
53419,13107,101
53420,13107,259
53421,13107,110
53422,13107,110
53423,13107,110
53424,13107,209
53425,13107,15
53426,4506,51
53427,4506,9
53428,4506,9
53429,4506,199
53430,4506,95
53431,4506,95
53432,2459,1
53433,2459,183
53434,10652,99
53435,13381,1
53436,13381,1
53437,13381,15
53438,13381,200
53439,2800,100
53440,2800,14
53441,2800,12
53442,2800,186
53443,2800,101
53444,2800,186
53445,2800,186
53446,2800,12
53447,2800,60
53448,2800,133
53449,420,45
53450,420,45
53451,420,30
53452,420,30
53453,420,30
53454,420,143
53455,420,143
53456,420,1
53457,420,1
53458,420,209
53459,8613,0
53460,8613,0
53461,8613,0
53462,12710,54
53463,12710,54
53464,12710,80
53465,4924,0
53466,4924,0
53467,4924,0
53468,8616,225
53469,8616,189
53470,8616,231
53471,427,215
53472,427,0
53473,427,0
53474,427,12
53475,2401,155
53476,4528,198
53477,13383,1
53478,13383,1
53479,13383,0
53480,13383,0
53481,13383,0
53482,2483,0
53483,2483,0
53484,2483,0
53485,2484,95
53486,2484,95
53487,2484,118
53488,2484,118
53489,2484,118
53490,2484,288
53491,2484,288
53492,2484,288
53493,437,149
53494,13369,265
53495,13369,222
53496,13369,179
53497,443,101
53498,4541,1
53499,4541,1
53500,10687,174
53501,10687,1
53502,10687,1
53503,4545,142
53504,12739,63
53505,12739,63
53506,12739,63
53507,8648,248
53508,8648,248
53509,8648,22
53510,8648,22
53511,8648,22
53512,1100,55
53513,1100,200
53514,1100,156
53515,1100,192
53516,1100,177
53517,1100,177
53518,1100,177
53519,1100,174
53520,459,38
53521,459,194
53522,459,8
53523,459,48
53524,459,79
53525,459,195
53526,459,2
53527,459,48
53528,459,194
53529,459,38
53530,461,30
53531,461,21
53532,461,1
53533,461,1
53534,6608,22
53535,8657,0
53536,8657,0
53537,8657,0
53538,8657,28
53539,8657,28
53540,4563,50
53541,4563,50
53542,4563,50
53543,4563,0
53544,4563,0
53545,4563,0
53546,4563,1
53547,4563,1
53548,11342,99
53549,11342,7
53550,11342,131
53551,11342,131
53552,13151,10
53553,13151,10
53554,13151,21
53555,4569,95
53556,4569,95
53557,4569,265
53558,4954,95
53559,4954,50
53560,4954,50
53561,4954,1
53562,4954,4
53563,13484,24
53564,13484,24
53565,13484,24
53566,13484,26
53567,13484,26
53568,13484,26
53569,13484,22
53570,13484,22
53571,13484,22
53572,4581,0
53573,4581,0
53574,4581,0
53575,4581,61
53576,4581,1
53577,4581,1
53578,10729,24
53579,4586,147
53580,4586,266
53581,6635,125
53582,6635,125
53583,6635,1
53584,6635,1
53585,8689,1
53586,8689,1
53587,501,90
53588,504,155
53589,504,130
53590,504,130
53591,504,155
53592,504,130
53593,504,28
53594,504,0
53595,504,0
53596,504,155
53597,504,0
53598,835,88
53599,3839,1
53600,3839,137
53601,510,236
53602,510,236
53603,510,236
53604,6655,21
53605,6655,269
53606,6655,269
53607,6655,45
53608,6655,282
53609,5609,13
53610,5609,34
53611,5609,34
53612,5609,34
53613,2564,0
53614,2564,0
53615,2564,0
53616,10757,146
53617,8715,291
53618,8715,51
53619,6591,1
53620,6591,1
53621,10770,112
53622,10770,112
53623,10770,154
53624,10770,22
53625,10770,22
53626,10770,22
53627,4629,1
53628,4629,1
53629,4629,259
53630,2584,78
53631,4635,140
53632,4635,205
53633,540,0
53634,540,0
53635,540,0
53636,543,14
53637,543,297
53638,543,229
53639,543,61
53640,543,96
53641,543,179
53642,544,102
53643,544,190
53644,544,1
53645,544,170
53646,544,1
53647,544,102
53648,544,279
53649,544,279
53650,544,265
53651,544,261
53652,7600,1
53653,546,30
53654,546,30
53655,546,56
53656,13397,1
53657,13397,1
53658,13397,0
53659,13397,0
53660,13397,0
53661,13397,50
53662,13397,50
53663,4646,1
53664,4646,1
53665,4646,4
53666,4646,7
53667,6577,117
53668,2600,126
53669,2600,61
53670,2600,166
53671,2600,1
53672,2600,88
53673,2600,112
53674,2600,112
53675,2600,88
53676,2600,61
53677,2600,135
53678,1116,205
53679,1116,205
53680,1116,205
53681,1084,99
53682,1084,131
53683,1084,7
53684,1084,7
53685,557,1
53686,557,1
53687,563,10
53688,563,10
53689,4532,162
53690,4532,46
53691,4532,164
53692,13407,95
53693,13407,88
53694,972,98
53695,972,98
53696,972,109
53697,972,42
53698,972,168
53699,6581,98
53700,12347,183
53701,12347,183
53702,580,36
53703,580,14
53704,580,44
53705,580,8
53706,13409,0
53707,13409,0
53708,13409,0
53709,7248,192
53710,2828,0
53711,2828,0
53712,2828,0
53713,13454,76
53714,13454,277
53715,7949,1
53716,7949,1
53717,7267,1
53718,7267,1
53719,6740,1
53720,6740,1
53721,6740,0
53722,6740,0
53723,6740,0
53724,783,137
53725,783,137
53726,783,137
53727,606,1
53728,606,1
53729,6751,179
53730,6751,1
53731,6751,1
53732,6751,146
53733,8802,54
53734,8802,54
53735,8802,100
53736,7270,60
53737,7270,86
53738,7270,86
53739,7270,125
53740,7270,125
53741,7270,125
53742,7270,22
53743,615,51
53744,4712,0
53745,4712,0
53746,4712,0
53747,6773,30
53748,6773,193
53749,6773,251
53750,6773,251
53751,9321,1
53752,9321,1
53753,9321,141
53754,9321,137
53755,9321,137
53756,9321,21
53757,9321,215
53758,12404,4
53759,12404,4
53760,12404,56
53761,12404,56
53762,12404,299
53763,12404,299
53764,12404,60
53765,12404,1
53766,12404,1
53767,6782,174
53768,6782,61
53769,6782,61
53770,6782,61
53771,6782,0
53772,6782,0
53773,6782,0
53774,6782,21
53775,6782,21
53776,4736,246
53777,4736,246
53778,4736,15
53779,4737,77
53780,4737,2
53781,4737,48
53782,4737,7
53783,10347,113
53784,10347,125
53785,10347,125
53786,10347,125
53787,10347,39
53788,6788,0
53789,6788,0
53790,6788,0
53791,10886,0
53792,10886,0
53793,10886,0
53794,651,30
53795,5570,0
53796,5570,0
53797,5570,0
53798,5570,12
53799,5570,1
53800,5570,1
53801,2705,184
53802,8850,1
53803,8850,1
53804,8850,56
53805,12948,44
53806,10901,131
53807,10901,10
53808,10901,10
53809,662,9
53810,662,88
53811,662,179
53812,662,179
53813,10903,4
53814,10903,4
53815,2714,60
53816,2714,60
53817,2714,21
53818,8859,1
53819,8859,1
53820,794,155
53821,794,155
53822,794,155
53823,794,77
53824,6814,50
53825,6814,299
53826,6814,95
53827,6814,4
53828,6815,17
53829,6815,99
53830,6815,50
53831,6815,50
53832,6815,9
53833,6815,9
53834,6815,250
53835,6815,250
53836,11377,34
53837,11377,34
53838,11377,34
53839,11377,1
53840,11377,1
53841,11377,49
53842,4892,258
53843,4892,42
53844,689,179
53845,689,91
53846,689,91
53847,11379,9
53848,11379,32
53849,6942,257
53850,6942,0
53851,6942,0
53852,6942,0
53853,6942,7
53854,6942,7
53855,12566,83
53856,4793,12
53857,4793,0
53858,4793,0
53859,4793,94
53860,4793,9
53861,2751,1
53862,2751,181
53863,2751,181
53864,2751,181
53865,2752,286
53866,6849,218
53867,6849,97
53868,7286,89
53869,7286,30
53870,7286,1
53871,7286,1
53872,7286,189
53873,7286,95
53874,711,98
53875,711,98
53876,711,233
53877,713,0
53878,713,0
53879,713,0
53880,13090,221
53881,13090,93
53882,13090,1
53883,13090,1
53884,13090,189
53885,2766,13
53886,2766,176
53887,2766,7
53888,2766,56
53889,2766,1
53890,2766,1
53891,2509,0
53892,2509,0
53893,2509,0
53894,720,288
53895,803,76
53896,803,76
53897,5241,66
53898,5241,189
53899,5241,189
53900,5241,0
53901,5241,4
53902,5241,4
53903,5241,0
53904,5241,1
53905,5241,1
53906,5241,0
53907,13017,4
53908,13017,4
53909,13017,4
53910,13017,140
53911,13017,39
53912,13017,39
53913,13017,39
53914,4827,4
53915,4827,4
53916,2790,99
53917,2790,0
53918,2790,0
53919,2790,0
53920,2790,95
53921,2790,95
53922,2790,1
53923,2790,1
53924,6888,1
53925,6888,1
53926,6888,0
53927,6888,0
53928,6888,0
53929,6888,12
53930,843,95
53931,843,95
53932,843,1
53933,843,1
53934,10987,14
53935,4845,42
53936,6897,19
53937,6897,73
53938,6897,73
53939,6897,1
53940,6897,1
53941,6897,7
53942,6897,7
53943,6897,175
53944,3539,141
53945,3539,7
53946,3539,250
53947,3539,189
53948,3539,189
53949,13509,161
53950,13509,199
53951,13509,287
53952,6903,26
53953,6903,26
53954,6903,148
53955,6903,1
53956,6903,1
53957,6903,19
53958,6903,19
53959,6903,181
53960,4856,50
53961,4856,144
53962,4856,199
53963,4856,242
53964,4856,50
53965,4856,144
53966,4856,1
53967,4856,4
53968,4856,242
53969,4856,50
53970,13439,7
53971,13439,7
53972,13439,12
53973,13439,99
53974,13439,19
53975,13439,146
53976,13439,146
53977,13439,24
53978,7295,0
53979,7295,0
53980,7295,0
53981,7295,1
53982,2813,9
53983,2813,123
53984,2813,123
53985,2813,1
53986,2813,1
53987,2813,93
53988,2813,56
53989,2813,56
53990,770,9
53991,770,95
53992,770,290
53993,4867,274
53994,4867,288
53995,4867,288
53996,4867,288
53997,2822,167
53998,2822,51
53999,2822,89
54000,2822,115
54001,2822,115
54002,2822,115
54003,7297,78
54004,7297,78
54005,13068,131
54006,781,21
54007,781,97
54008,781,94
54009,781,21
54010,781,237
54011,781,61
54012,781,241
54013,781,241
54014,781,61
54015,781,237
54016,2830,9
54017,2830,9
54018,13072,221
54019,13072,147
54020,13073,129
54021,13073,151
54022,13073,66
54023,13073,86
54024,13073,253
54025,13073,129
54026,13073,189
54027,13073,54
54028,13073,129
54029,13073,95
54030,13074,198
54031,13074,80
54032,13075,39
54033,13075,7
54034,13075,228
54035,13075,140
54036,13076,265
54037,13080,161
54038,13081,86
54039,13081,1
54040,13081,1
54041,13081,174
54042,13081,174
54043,13081,77
54044,13081,77
54045,13081,232
54046,13082,154
54047,13082,154
54048,13082,154
54049,13082,39
54050,13083,24
54051,13083,24
54052,13083,24
54053,13083,77
54054,13084,1
54055,13084,1
54056,13085,8
54057,13085,261
54058,13085,194
54059,13085,198
54060,13085,198
54061,13085,38
54062,13085,198
54063,13085,273
54064,13085,1
54065,13085,179
54066,13086,200
54067,13086,190
54068,13086,198
54069,13086,49
54070,13086,76
54071,13087,101
54072,13087,18
54073,13087,96
54074,13087,126
54075,13087,1
54076,13087,1
54077,13087,7
54078,13087,146
54079,13087,140
54080,13087,261
54081,13088,127
54082,13088,127
54083,13088,145
54084,13088,265
54085,13089,1
54086,13089,61
54087,13089,112
54088,13089,100
54089,13089,100
54090,4898,14
54091,4898,106
54092,4898,106
54093,4898,52
54094,4898,96
54095,4898,44
54096,4898,175
54097,4898,19
54098,4898,273
54099,4898,179
54100,13093,40
54101,13093,56
54102,13093,56
54103,13093,275
54104,13093,137
54105,13093,66
54106,13095,109
54107,13095,56
54108,13095,1
54109,13095,55
54110,13095,55
54111,13095,283
54112,13095,1
54113,13095,86
54114,13095,39
54115,13095,141
54116,13096,147
54117,13097,9
54118,13097,60
54119,13097,1
54120,13097,287
54121,13097,100
54122,13097,21
54123,13097,77
54124,13097,1
54125,13097,281
54126,13097,166
54127,13098,22
54128,13098,22
54129,13099,99
54130,13099,281
54131,13099,45
54132,13100,274
54133,13100,130
54134,13100,188
54135,13100,281
54136,13100,67
54137,13101,99
54138,13101,7
54139,13101,61
54140,13101,0
54141,13101,0
54142,13101,0
54143,13101,18
54144,13101,18
54145,13101,161
54146,13102,0
54147,13102,0
54148,13102,0
54149,13102,12
54150,13102,299
54151,13102,80
54152,13102,28
54153,13102,217
54154,13102,12
54155,13102,157
54156,13104,1
54157,13104,1
54158,13104,288
54159,13104,51
54160,13104,51
54161,13104,51
54162,13104,115
54163,13105,7
54164,13105,7
54165,13105,289
54166,13105,22
54167,13105,22
54168,13106,27
54169,13106,12
54170,13106,60
54171,13106,60
54172,13106,22
54173,13106,26
54174,13106,12
54175,13106,27
54176,13106,205
54177,13106,22
54178,4916,1
54179,4916,134
54180,13109,237
54181,13109,140
54182,13109,26
54183,13109,26
54184,13109,165
54185,13109,165
54186,13111,283
54187,13111,1
54188,13111,1
54189,13112,146
54190,13113,125
54191,13113,82
54192,13114,0
54193,13114,0
54194,13114,0
54195,13115,42
54196,13115,144
54197,13116,22
54198,13116,22
54199,13116,22
54200,13116,121
54201,13116,121
54202,13116,121
54203,6974,42
54204,6974,42
54205,6974,143
54206,6974,143
54207,6974,290
54208,6974,174
54209,13119,147
54210,13119,147
54211,13119,221
54212,13120,0
54213,13120,0
54214,13120,0
54215,13120,54
54216,13120,54
54217,13120,1
54218,13120,1
54219,13120,146
54220,13121,10
54221,13121,10
54222,13121,10
54223,13122,180
54224,13123,24
54225,13123,24
54226,13125,0
54227,13125,0
54228,13125,0
54229,13126,73
54230,13126,73
54231,13126,73
54232,13127,45
54233,13127,45
54234,13128,178
54235,13129,77
54236,13129,6
54237,13129,198
54238,13131,0
54239,13131,0
54240,13131,0
54241,13131,39
54242,13131,288
54243,13131,288
54244,13131,1
54245,13131,1
54246,13132,1
54247,13132,1
54248,13134,299
54249,13134,2
54250,13134,34
54251,13134,1
54252,13134,34
54253,13134,2
54254,13134,34
54255,13134,251
54256,13134,149
54257,13134,1
54258,13135,131
54259,13135,146
54260,13135,146
54261,13135,257
54262,13137,1
54263,13137,10
54264,13137,15
54265,13137,9
54266,850,60
54267,11091,22
54268,11091,216
54269,13140,208
54270,13140,49
54271,13140,49
54272,13140,134
54273,13140,219
54274,13140,39
54275,13140,225
54276,13142,205
54277,13143,4
54278,13144,0
54279,13144,0
54280,13144,53
54281,13145,0
54282,13145,0
54283,13145,0
54284,13145,40
54285,13146,52
54286,13146,17
54287,13146,18
54288,13146,199
54289,7003,283
54290,13148,51
54291,13148,232
54292,13149,1
54293,13149,1
54294,13149,174
54295,13150,80
54296,13150,123
54297,863,100
54298,863,295
54299,863,295
54300,863,115
54301,863,115
54302,863,115
54303,13152,30
54304,13152,30
54305,13152,125
54306,13152,125
54307,13152,125
54308,13154,30
54309,13154,30
54310,867,222
54311,867,222
54312,867,222
54313,11365,161
54314,11365,1
54315,11365,1
54316,11365,0
54317,11365,0
54318,11365,0
54319,11365,22
54320,11365,22
54321,11109,95
54322,11109,95
54323,11109,1
54324,11109,1
54325,11109,61
54326,11109,221
54327,11109,147
54328,11109,295
54329,11109,295
54330,11110,16
54331,11110,2
54332,13159,281
54333,13160,7
54334,13160,7
54335,13160,7
54336,13160,1
54337,13160,1
54338,13161,10
54339,13161,10
54340,13161,10
54341,13162,67
54342,13163,0
54343,13163,0
54344,13163,0
54345,13164,1
54346,13164,6
54347,13164,93
54348,13164,10
54349,13164,9
54350,13164,30
54351,13164,30
54352,13164,93
54353,13164,9
54354,13164,6
54355,13166,98
54356,13166,98
54357,13166,30
54358,13166,30
54359,13167,17
54360,13167,80
54361,13167,80
54362,13169,109
54363,13169,1
54364,13169,1
54365,13169,61
54366,13169,46
54367,13169,60
54368,13169,89
54369,13170,274
54370,13170,1
54371,13170,1
54372,13171,10
54373,13171,10
54374,13171,10
54375,13172,0
54376,13172,0
54377,13172,0
54378,13118,199
54379,13174,51
54380,13174,61
54381,9705,133
54382,13176,170
54383,13176,148
54384,13178,86
54385,13179,7
54386,13180,18
54387,13180,18
54388,13180,12
54389,13180,22
54390,13180,22
54391,13180,22
54392,13181,30
54393,13181,66
54394,13181,12
54395,13181,1
54396,13181,1
54397,13182,232
54398,13182,232
54399,13182,1
54400,13182,1
54401,13183,299
54402,13183,299
54403,13183,299
54404,13183,189
54405,13183,189
54406,13183,189
54407,13185,88
54408,13189,219
54409,13189,269
54410,13189,269
54411,13189,269
54412,13189,131
54413,13190,1
54414,13190,1
54415,13190,161
54416,13190,161
54417,13191,236
54418,13191,214
54419,13191,12
54420,13191,19
54421,13191,15
54422,13191,118
54423,13191,13
54424,13191,40
54425,13191,97
54426,13191,40
54427,13192,288
54428,13192,288
54429,13193,6
54430,13193,6
54431,13193,6
54432,13194,10
54433,13194,4
54434,13194,4
54435,13194,4
54436,13194,71
54437,13196,27
54438,13197,1
54439,13197,1
54440,13198,243
54441,13199,140
54442,13200,30
54443,13200,30
54444,13200,9
54445,13200,205
54446,13202,7
54447,13202,4
54448,13204,295
54449,13204,200
54450,13205,9
54451,13205,9
54452,13205,146
54453,13205,22
54454,13205,22
54455,13205,98
54456,13205,1
54457,13205,1
54458,13206,98
54459,13207,101
54460,13207,101
54461,13207,22
54462,13208,26
54463,13208,26
54464,13208,1
54465,13208,1
54466,13210,0
54467,13210,0
54468,13210,0
54469,923,1
54470,13212,54
54471,13212,54
54472,13213,0
54473,13213,0
54474,13213,0
54475,13215,1
54476,13215,1
54477,13216,220
54478,13216,220
54479,13216,234
54480,13216,70
54481,13216,62
54482,13216,12
54483,13217,146
54484,13217,189
54485,13218,0
54486,13218,1
54487,13219,9
54488,13219,9
54489,13219,9
54490,13219,1
54491,13219,1
54492,13219,50
54493,13219,50
54494,13219,50
54495,13220,147
54496,13220,147
54497,13220,7
54498,13220,7
54499,13220,71
54500,13220,77
54501,13221,174
54502,13221,0
54503,13221,0
54504,13223,199
54505,13223,1
54506,13223,1
54507,13224,146
54508,13224,95
54509,13224,1
54510,13224,21
54511,13225,125
54512,13225,115
54513,13225,115
54514,13225,106
54515,13225,279
54516,13225,125
54517,13225,49
54518,13225,279
54519,13225,49
54520,13225,115
54521,13226,228
54522,13227,238
54523,13227,288
54524,13228,240
54525,13229,21
54526,13229,1
54527,13229,1
54528,13232,10
54529,13232,10
54530,13232,10
54531,13234,0
54532,13234,0
54533,13234,0
54534,13234,86
54535,13237,1
54536,13237,1
54537,13237,50
54538,13237,50
54539,13237,50
54540,13240,131
54541,13240,142
54542,13240,1
54543,13240,1
54544,953,1
54545,953,179
54546,953,96
54547,11195,7
54548,11195,7
54549,13244,0
54550,13244,0
54551,13244,0
54552,13245,1
54553,13245,1
54554,13246,15
54555,13246,154
54556,13246,154
54557,13246,154
54558,13246,80
54559,13246,80
54560,13246,211
54561,13246,211
54562,13246,10
54563,13247,77
54564,13247,77
54565,13247,24
54566,13247,24
54567,13247,4
54568,13247,4
54569,13247,4
54570,13248,12
54571,13249,1
54572,13249,1
54573,13250,56
54574,13250,56
54575,13250,199
54576,13250,199
54577,13250,146
54578,13250,146
54579,13251,1
54580,13251,1
54581,13251,12
54582,13251,265
54583,13251,0
54584,13251,0
54585,13251,0
54586,13252,209
54587,13252,174
54588,13253,2
54589,13253,199
54590,13253,89
54591,13254,203
54592,13255,51
54593,13255,6
54594,13256,99
54595,13256,1
54596,13256,1
54597,13256,0
54598,13256,0
54599,13256,0
54600,13258,88
54601,13258,88
54602,13259,200
54603,13259,200
54604,13259,200
54605,13259,216
54606,13259,216
54607,13259,24
54608,13259,288
54609,13259,7
54610,13259,7
54611,13262,96
54612,13264,134
54613,13264,233
54614,13265,0
54615,13265,0
54616,13265,0
54617,13265,30
54618,13265,98
54619,13265,1
54620,13265,1
54621,13266,7
54622,13266,7
54623,13268,1
54624,13268,1
54625,13268,0
54626,13268,0
54627,13268,0
54628,13270,205
54629,13272,32
54630,13272,32
54631,13272,32
54632,13273,0
54633,13273,0
54634,13273,0
54635,13274,32
54636,13274,32
54637,13274,32
54638,13275,39
54639,13275,39
54640,13275,39
54641,13275,7
54642,13275,12
54643,13275,12
54644,13275,12
54645,13275,0
54646,13275,0
54647,13275,0
54648,13276,1
54649,13276,1
54650,13276,77
54651,13277,1
54652,13277,1
54653,13279,0
54654,13279,0
54655,13279,0
54656,13280,22
54657,13280,22
54658,13280,22
54659,13281,95
54660,13282,256
54661,13282,256
54662,13282,77
54663,13283,54
54664,13283,54
54665,13283,2
54666,13284,0
54667,13284,0
54668,13284,0
54669,13289,174
54670,13289,174
54671,13289,20
54672,13292,23
54673,13293,1
54674,13293,1
54675,13294,0
54676,13294,0
54677,13294,0
54678,13297,0
54679,13297,0
54680,13297,0
54681,13299,0
54682,13299,0
54683,13299,0
54684,13300,1
54685,13300,1
54686,13300,22
54687,13300,22
54688,13300,22
54689,13300,50
54690,13300,4
54691,13300,4
54692,13300,4
54693,13303,0
54694,13303,0
54695,13303,0
54696,13304,0
54697,13304,0
54698,13304,0
54699,13304,1
54700,13304,1
54701,13305,0
54702,13305,0
54703,13305,0
54704,13307,32
54705,13307,32
54706,13307,32
54707,13308,24
54708,13308,281
54709,1021,1
54710,13310,160
54711,13310,160
54712,13311,50
54713,13311,45
54714,13311,45
54715,13314,101
54716,13314,101
54717,13314,7
54718,13314,77
54719,13314,9
54720,13315,9
54721,13316,0
54722,13316,0
54723,13316,0
54724,13317,141
54725,13317,106
54726,13317,91
54727,13317,91
54728,13317,1
54729,13317,1
54730,13317,179
54731,13317,156
54732,13317,156
54733,13318,140
54734,13318,77
54735,13320,1
54736,13320,1
54737,13320,147
54738,13320,147
54739,13322,105
54740,13322,1
54741,13322,1
54742,3083,15
54743,3083,198
54744,3083,131
54745,3083,0
54746,3083,0
54747,3083,63
54748,3083,142
54749,3083,200
54750,3083,291
54751,3083,98
54752,13324,232
54753,13324,1
54754,13324,1
54755,13324,51
54756,13325,22
54757,13325,22
54758,13325,22
54759,13326,24
54760,13327,27
54761,13328,56
54762,13328,77
54763,13328,77
54764,13328,183
54765,13328,183
54766,13328,274
54767,13328,274
